pool_state_id,pool_id,x_id,x_ticker,x_amount,y_id,y_ticker,y_amount,yx_ticker,yx_price,xy_ticker,xy_price,gindex,timestamp,segment,address
0389869757d15dddf49c53aeba407acbb559bb4f782244991fe0a78d66859dbc,9916d75132593c8b07fe18bd8d583bda1652eed7565cf41a4738ddd90fc992ec,0000000000000000000000000000000000000000000000000000000000000000,ERG,45503.456497805,03faf2cb329f2e90d6d23b58d91bbb6c046aa143261cc21f52fbe2824bfcbf04,SigUSD,226869.72,SigUSD/ERG,4.9857689384749,ERG/SigUSD,0.2005708672704537,11531744,2022-01-01 11:09:59+00,swap,9fb2tt2Z7K4mpkQJGPeabLxr34bDqjJaQaaBHPaRArYHwG6QaCD
2c3357d86184acbe3edce964220e68bc5d8b5334801f80be86ec31d922a7fbd2,c1b9c430249bd97326042fdb09c0fb6fe1455d498a20568cc64390bfeca8aff2,0000000000000000000000000000000000000000000000000000000000000000,ERG,947.75385028,5a34d53ca483924b9a6aa0c771f11888881b516a8d1a9cdc535d063fe26d065e,LunaDog,874076.53912018,LunaDog/ERG,922.2611323203244,ERG/LunaDog,0.0010842916013213003,11534276,2022-01-01 11:47:23+00,swap,9fb2tt2Z7K4mpkQJGPeabLxr34bDqjJaQaaBHPaRArYHwG6QaCD
b8fa00ae0bda2258473d843672eaa9d2d7f2128c63a1264f03098f89d1d9102b,1d5afc59838920bb5ef2a8f9d63825a55b1d48e269d7cecee335d637c3ff5f3f,0000000000000000000000000000000000000000000000000000000000000000,ERG,42755.889559189,003bd19d0187117f130b62e1bcab0939929ff5c7709f843c5c4dd158949285d0,SigRSV,49111668,SigRSV/ERG,1148.6527003961032,ERG/SigRSV,0.000870585164388817,11524089,2022-01-01 12:22:36+00,swap,9i1xeFE1wd9c7LSK6VbRYPCBhv2ZeGHUWxB2n4sJtcZU82dZxvZ
c0159350fba6228597bdbb7a0d30ab414c6773789c081ef08a113156ecf5f342,c1b9c430249bd97326042fdb09c0fb6fe1455d498a20568cc64390bfeca8aff2,0000000000000000000000000000000000000000000000000000000000000000,ERG,940.756010978,5a34d53ca483924b9a6aa0c771f11888881b516a8d1a9cdc535d063fe26d065e,LunaDog,883055.96970958,LunaDog/ERG,938.666306039931,ERG/LunaDog,0.0010653413183848318,11536800,2022-01-01 14:17:50+00,swap,9hMPz9Z8S6sFsNPQ6eXD1PugF2R4SVnec4VRRQFpcYs59T9AGii
830dc870a6b8cca9775b875603f3421ed7bb5e81ac8dd71be4cc55d364aab7aa,9916d75132593c8b07fe18bd8d583bda1652eed7565cf41a4738ddd90fc992ec,0000000000000000000000000000000000000000000000000000000000000000,ERG,45547.355875028,03faf2cb329f2e90d6d23b58d91bbb6c046aa143261cc21f52fbe2824bfcbf04,SigUSD,226869.72,SigUSD/ERG,4.9809635629010165,ERG/SigUSD,0.20076436765130226,11534093,2022-01-01 14:46:15+00,swap,9hsDrV9M48WsNXeEU4TZDi4Exz84134krnZxTJprQAmgKpPnDz5
6107d63a17ddd6801ca51d5f89ad37c290aa942a4ace7e230be27954fc5084d5,c1b9c430249bd97326042fdb09c0fb6fe1455d498a20568cc64390bfeca8aff2,0000000000000000000000000000000000000000000000000000000000000000,ERG,950.756010978,5a34d53ca483924b9a6aa0c771f11888881b516a8d1a9cdc535d063fe26d065e,LunaDog,873813.98870058,LunaDog/ERG,919.0727995521446,ERG/LunaDog,0.0010880530905574514,11538452,2022-01-01 16:26:00+00,swap,9gikipSfjXVegm8gVMUpkritJfrqVJFEjnFp3toMMrLr6UV7gEv
3ee2dc39f6c3f0979cc5a6d1074f9a46c169890a89c487a28dbf2c99ec5a6a80,9916d75132593c8b07fe18bd8d583bda1652eed7565cf41a4738ddd90fc992ec,0000000000000000000000000000000000000000000000000000000000000000,ERG,45683.405462017,03faf2cb329f2e90d6d23b58d91bbb6c046aa143261cc21f52fbe2824bfcbf04,SigUSD,226868.68,SigUSD/ERG,4.966107007688549,ERG/SigUSD,0.20136497229153447,11538946,2022-01-01 17:27:41+00,swap,9f6k5kwhJqFNawFekyCDFkh9j8tueKGK63LeTDKf1QKU86youfZ
1989539b51c32a1c79f0f63ac7066708c1221034aa9c532d3ffcd98f194d38c9,1d5afc59838920bb5ef2a8f9d63825a55b1d48e269d7cecee335d637c3ff5f3f,0000000000000000000000000000000000000000000000000000000000000000,ERG,42813.899236245,003bd19d0187117f130b62e1bcab0939929ff5c7709f843c5c4dd158949285d0,SigRSV,49111823,SigRSV/ERG,1147.099980989897,ERG/SigRSV,0.0008717635921648642,11537210,2022-01-01 17:39:43+00,swap,9h7yFwJq52iz9NjRhiNn93x43CeuYf79UL3UgFLG5crNv8ZvDdv
73c92b81966bf8ef632fc913d55bb5d4159a3d4a799acbb36b33f1afd456992c,1d5afc59838920bb5ef2a8f9d63825a55b1d48e269d7cecee335d637c3ff5f3f,0000000000000000000000000000000000000000000000000000000000000000,ERG,44008.442347205,003bd19d0187117f130b62e1bcab0939929ff5c7709f843c5c4dd158949285d0,SigRSV,50296003,SigRSV/ERG,1142.8716927354355,ERG/SigRSV,0.0008749888603912521,11542681,2022-01-01 17:59:53+00,swap,9fSWG6JckZmWMf8badBSPWyvR3tamrWzpJXzitqQi3eYoeD97Au
046ee50f0b12a878bf9780b9efe07067a1aa9ee477ae2adbd440b63f9fc7c303,9916d75132593c8b07fe18bd8d583bda1652eed7565cf41a4738ddd90fc992ec,0000000000000000000000000000000000000000000000000000000000000000,ERG,45609.96822125,03faf2cb329f2e90d6d23b58d91bbb6c046aa143261cc21f52fbe2824bfcbf04,SigUSD,227235.8,SigUSD/ERG,4.982152122924068,ERG/SigUSD,0.20071647258596576,11542124,2022-01-01 19:27:05+00,swap,9i7r4D8btgHyKTHgPbMFGWfYuRUFg75DQoaSz8WRCbfHfQ6h3u5
e195c778646e0af465a7d9ace24c49f5598c22666936cf32cd99413924c6704c,9916d75132593c8b07fe18bd8d583bda1652eed7565cf41a4738ddd90fc992ec,0000000000000000000000000000000000000000000000000000000000000000,ERG,45624.96822125,03faf2cb329f2e90d6d23b58d91bbb6c046aa143261cc21f52fbe2824bfcbf04,SigUSD,227161.47,SigUSD/ERG,4.9788850021422855,ERG/SigUSD,0.20084818178562586,11544919,2022-01-01 20:13:04+00,swap,9h9G2MFMkD7CtE1GnmYcHwSGQvFoLpSGsKVeYyGLGUvpNGLVdSH
9a01c7b0f4a15094b0fca0114960275e3b9bd9e92e344d5c661ed87689912744,1d5afc59838920bb5ef2a8f9d63825a55b1d48e269d7cecee335d637c3ff5f3f,0000000000000000000000000000000000000000000000000000000000000000,ERG,44034.785045205,003bd19d0187117f130b62e1bcab0939929ff5c7709f843c5c4dd158949285d0,SigRSV,50266066,SigRSV/ERG,1141.508149713871,ERG/SigRSV,0.000876034043428125,11543017,2022-01-01 20:20:33+00,swap,9h9G2MFMkD7CtE1GnmYcHwSGQvFoLpSGsKVeYyGLGUvpNGLVdSH
6ac09ad5e4c9b985bda1a18517ab9b3f790f9140eab6025e2eecdcc512b21667,3d4fdb931917647f4755ada29d13247686df84bd8aea060d22584081bd11ba69,0000000000000000000000000000000000000000000000000000000000000000,ERG,601.748098002,36aba4b4a97b65be491cf9f5ca57b5408b0da8d0194f30ec8330d1e8946161c1,Erdoge,34327,Erdoge/ERG,57.04546489465748,ERG/Erdoge,0.01752987729781222,11544935,2022-01-01 20:34:00+00,swap,9h9G2MFMkD7CtE1GnmYcHwSGQvFoLpSGsKVeYyGLGUvpNGLVdSH
77cfa09b1370fb581720adff3eef3cf9167e5df43263f552ba40437d4188dfd5,1d5afc59838920bb5ef2a8f9d63825a55b1d48e269d7cecee335d637c3ff5f3f,0000000000000000000000000000000000000000000000000000000000000000,ERG,44038.785045205,003bd19d0187117f130b62e1bcab0939929ff5c7709f843c5c4dd158949285d0,SigRSV,50261524,SigRSV/ERG,1141.3013312789506,ERG/SigRSV,0.0008761927920292468,11546435,2022-01-01 20:34:00+00,swap,9ebDtWWF4p4F3BYYguQ7PVwmBwTkoNGXKsfzwJjkvnR9LRysREr
ac631e93f5ddf7a26972bc375a6f575fb04b8a614de17296b86bb9f4394aa2ea,65fa572bc4a7007e5a6450c9af2bfa1594e6dfb43b667027f1930eefddeac7bf,36aba4b4a97b65be491cf9f5ca57b5408b0da8d0194f30ec8330d1e8946161c1,Erdoge,19793,fbbaac7337d051c10fc3da0ccb864f4d32d40027551e1c3ea3ce361f39b91e40,kushti,248569573,kushti/Erdoge,12558.458697519325,Erdoge/kushti,7.962760590975469e-05,11490300,2022-01-01 20:34:00+00,swap,9fw2L4KuddDHCuHDapW8aLNePHM9SNhQTMnFxqPDE38VwvMAXjz
945f075e4919150c164828408f86571a98ef4fa08799c29080876c17a0c49e00,c1b9c430249bd97326042fdb09c0fb6fe1455d498a20568cc64390bfeca8aff2,0000000000000000000000000000000000000000000000000000000000000000,ERG,929.585877292,5a34d53ca483924b9a6aa0c771f11888881b516a8d1a9cdc535d063fe26d065e,LunaDog,893813.98870058,LunaDog/ERG,961.5184680993348,ERG/LunaDog,0.0010400216253534194,11540633,2022-01-01 20:44:08+00,swap,9h9G2MFMkD7CtE1GnmYcHwSGQvFoLpSGsKVeYyGLGUvpNGLVdSH
3900a59582f6072712222712cd9f41b2750ba23ba008c7136477e0b8226edac3,9916d75132593c8b07fe18bd8d583bda1652eed7565cf41a4738ddd90fc992ec,0000000000000000000000000000000000000000000000000000000000000000,ERG,45465.461440098,03faf2cb329f2e90d6d23b58d91bbb6c046aa143261cc21f52fbe2824bfcbf04,SigUSD,227967.51,SigUSD/ERG,5.014081079994173,ERG/SigUSD,0.19943833856016585,11547795,2022-01-01 21:22:52+00,swap,9ek1VXEszzxkHQpfKxq6NEKAef2uFVNb9DnqfcJyGRGXqJ77Zud
c0bb52d4c10db2d26d2c71b3a0e18e2f04f452c25127d39f83228f249ee677d3,9916d75132593c8b07fe18bd8d583bda1652eed7565cf41a4738ddd90fc992ec,0000000000000000000000000000000000000000000000000000000000000000,ERG,45421.597109871,03faf2cb329f2e90d6d23b58d91bbb6c046aa143261cc21f52fbe2824bfcbf04,SigUSD,228189.28,SigUSD/ERG,5.023805733823702,ERG/SigUSD,0.19905228286741164,11548131,2022-01-01 22:02:48+00,swap,9h1Eu4VJR14ttxWa2qJenz1RTtawVVpsxMyRe3xZ3YEHHgLpqF8
25f13368cff629257bf79cf0b78b75c657afc83ad867b57e78ad7b3de5c89acd,3d4fdb931917647f4755ada29d13247686df84bd8aea060d22584081bd11ba69,0000000000000000000000000000000000000000000000000000000000000000,ERG,603.248098002,36aba4b4a97b65be491cf9f5ca57b5408b0da8d0194f30ec8330d1e8946161c1,Erdoge,34243,Erdoge/ERG,56.76437292287405,ERG/Erdoge,0.017616683643430775,11546766,2022-01-01 22:19:13+00,swap,9fw2L4KuddDHCuHDapW8aLNePHM9SNhQTMnFxqPDE38VwvMAXjz
a24a5dc6d010337a4b8ad6548f7247b5b318de62ec2f09daf36cdf4c1521ef39,9916d75132593c8b07fe18bd8d583bda1652eed7565cf41a4738ddd90fc992ec,0000000000000000000000000000000000000000000000000000000000000000,ERG,44883.393970999,03faf2cb329f2e90d6d23b58d91bbb6c046aa143261cc21f52fbe2824bfcbf04,SigUSD,230939.28,SigUSD/ERG,5.1453167768288495,ERG/SigUSD,0.19435149347914743,11548414,2022-01-01 22:19:13+00,swap,9iMhC1PUd6LwB6vykx9aoLAE9g9bHTUWFY9315YffC8tQTkUcsv
d16831a0d521772622c61652d94034cceed0098f2d826a28aa08f1dcdc7c7465,1d5afc59838920bb5ef2a8f9d63825a55b1d48e269d7cecee335d637c3ff5f3f,0000000000000000000000000000000000000000000000000000000000000000,ERG,44136.399444325,003bd19d0187117f130b62e1bcab0939929ff5c7709f843c5c4dd158949285d0,SigRSV,50361524,SigRSV/ERG,1141.0428724148096,ERG/SigRSV,0.0008763912594131385,11549278,2022-01-01 23:03:02+00,swap,9h9G2MFMkD7CtE1GnmYcHwSGQvFoLpSGsKVeYyGLGUvpNGLVdSH
62bf9e19ca3533fd7dc30986046e7414bddb3565e19a364fdcef30fd0c101002,9916d75132593c8b07fe18bd8d583bda1652eed7565cf41a4738ddd90fc992ec,0000000000000000000000000000000000000000000000000000000000000000,ERG,44886.393970999,03faf2cb329f2e90d6d23b58d91bbb6c046aa143261cc21f52fbe2824bfcbf04,SigUSD,230923.93,SigUSD/ERG,5.144630913082469,ERG/SigUSD,0.19437740372337767,11548772,2022-01-02 00:29:40+00,swap,9hGJvPWVQAshcBcFLsjpJwHjd7zqciwTWXMyP8gTEFbhz69DSi2
79d6e0c48f8d76065cb736c4f937b2d1d1605677870809ad38d498c7c83af16c,1d5afc59838920bb5ef2a8f9d63825a55b1d48e269d7cecee335d637c3ff5f3f,0000000000000000000000000000000000000000000000000000000000000000,ERG,44136.388578239,003bd19d0187117f130b62e1bcab0939929ff5c7709f843c5c4dd158949285d0,SigRSV,50364967,SigRSV/ERG,1141.1211615268392,ERG/SigRSV,0.0008763311326748015,11549747,2022-01-02 00:49:05+00,swap,9hGJvPWVQAshcBcFLsjpJwHjd7zqciwTWXMyP8gTEFbhz69DSi2
ace01a9c571efd599576c8bfe92e90b300c49cc56e74b56da50ba47ee60969d7,9916d75132593c8b07fe18bd8d583bda1652eed7565cf41a4738ddd90fc992ec,0000000000000000000000000000000000000000000000000000000000000000,ERG,44906.344683588,03faf2cb329f2e90d6d23b58d91bbb6c046aa143261cc21f52fbe2824bfcbf04,SigUSD,230923.93,SigUSD/ERG,5.1423452883350835,ERG/SigUSD,0.19446379889510804,11552283,2022-01-02 03:28:43+00,swap,9fUfh7roa5jCtGnB9XfQWzqP6jtiowSESERDfJxw7YzfjZF3ToH
